period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
1/1/2014,1/31/2014,"Goliad County, TX",Texas,TX,Single Family Residential," $164,000.00 "," $189,950.00 ", 2.00 ,, 2.00 , 6.00 , 3.00 , 370.00 ,85.58%,0.00%
1/1/2014,1/31/2014,"King William County, VA",Virginia,VA,Single Family Residential," $200,000.00 "," $183,500.00 ", 7.00 ,, 17.00 , 126.00 , 18.00 , 178.00 ,93.78%,0.00%
1/1/2014,1/31/2014,"Washington County, MO",Missouri,MO,Single Family Residential," $67,000.00 "," $50,757.50 ", 10.00 , 1.00 , 8.00 , 46.00 , 4.60 , 180.00 ,90.87%,0.00%
1/1/2014,1/31/2014,"Arapahoe County, CO",Colorado,CO,Single Family Residential," $245,000.00 "," $242,500.00 ", 448.00 , 453.00 , 543.00 , 978.00 , 2.20 , 40.00 ,98.64%,21.65%
1/1/2014,1/31/2014,"Montcalm County, MI",Michigan,MI,Single Family Residential," $68,897.00 "," $76,950.00 ", 37.00 , 12.00 , 33.00 , 385.00 , 10.40 , 154.00 ,96.54%,27.03%
1/1/2014,1/31/2014,"Amador County, CA",California,CA,Single Family Residential," $209,559.50 "," $200,000.00 ", 31.00 , 17.00 , 21.00 , 93.00 , 3.00 , 41.00 ,96.62%,32.26%
1/1/2014,1/31/2014,"Summit County, OH",Ohio,OH,Single Family Residential," $97,587.50 "," $94,900.00 ", 312.00 , 192.00 , 539.00 ," 2,496.00 ", 8.00 , 118.00 ,93.78%,14.74%
1/1/2014,1/31/2014,"Jackson County, KY",Kentucky,KY,Single Family Residential," $97,450.00 "," $67,450.00 ", 2.00 ,, 4.00 , 23.00 , 11.50 , 344.00 ,85.83%,0.00%
1/1/2014,1/31/2014,"Lincoln County, MS",Mississippi,MS,Single Family Residential," $43,100.00 "," $135,000.00 ", 1.00 ,, 2.00 , 6.00 , 6.00 , 142.00 ,82.88%,0.00%
1/1/2014,1/31/2014,"Freeborn County, MN",Minnesota,MN,Single Family Residential," $65,500.00 "," $64,900.00 ", 22.00 , 3.00 , 15.00 , 172.00 , 7.80 , 229.00 ,90.56%,13.64%
1/1/2014,1/31/2014,"Henry County, GA",Georgia,GA,Single Family Residential," $126,900.00 "," $154,950.00 ", 171.00 , 151.00 , 299.00 , 977.00 , 5.70 , 55.00 ,97.51%,18.13%
1/1/2014,1/31/2014,"Ashland County, WI",Wisconsin,WI,Single Family Residential," $186,250.00 "," $112,000.00 ", 6.00 , 2.00 , 4.00 , 105.00 , 17.50 , 393.00 ,93.42%,0.00%
1/1/2014,1/31/2014,"Clarke County, IA",Iowa,IA,Single Family Residential," $170,000.00 "," $54,000.00 ", 5.00 , 2.00 , 7.00 , 40.00 , 8.00 , 146.00 ,90.18%,0.00%
1/1/2014,1/31/2014,"Hill County, TX",Texas,TX,Single Family Residential," $65,000.00 "," $119,500.00 ", 15.00 , 6.00 , 40.00 , 234.00 , 15.60 , 118.00 ,90.18%,0.00%
1/1/2014,1/31/2014,"Cumberland County, NJ",New Jersey,NJ,Single Family Residential," $125,000.00 "," $124,900.00 ", 65.00 , 37.00 , 123.00 , 742.00 , 11.40 , 90.00 ,92.49%,7.69%
1/1/2014,1/31/2014,"Elmore County, ID",Idaho,ID,Single Family Residential," $89,750.00 "," $110,000.00 ", 18.00 , 8.00 , 19.00 , 190.00 , 10.60 , 70.00 ,94.47%,0.00%
1/1/2014,1/31/2014,"Wabasha County, MN",Minnesota,MN,Single Family Residential," $97,200.00 "," $145,900.00 ", 13.00 , 5.00 , 17.00 , 122.00 , 9.40 , 276.00 ,89.88%,0.00%
1/1/2014,1/31/2014,"Yuma County, CO",Colorado,CO,Single Family Residential," $90,426.00 "," $75,750.00 ", 1.00 , 1.00 , 2.00 , 7.00 , 7.00 , 79.00 ,90.43%,0.00%
1/1/2014,1/31/2014,"Emanuel County, GA",Georgia,GA,Single Family Residential," $230,000.00 "," $58,500.00 ", 1.00 ,, 7.00 , 28.00 , 28.00 ,,85.50%,0.00%
1/1/2014,1/31/2014,"Butler County, PA",Pennsylvania,PA,Single Family Residential," $210,000.00 "," $198,750.00 ", 73.00 , 28.00 , 95.00 ,, 10.00 , 120.00 ,94.93%,12.33%
1/1/2014,1/31/2014,"Jefferson County, AL",Alabama,AL,Single Family Residential," $130,071.00 "," $149,900.00 ", 366.00 , 143.00 , 512.00 ," 2,362.00 ", 6.50 , 110.00 ,95.15%,18.85%
1/1/2014,1/31/2014,"Butte County, CA",California,CA,Single Family Residential," $215,000.00 "," $219,900.00 ", 133.00 , 135.00 , 183.00 , 413.00 , 3.10 , 56.00 ,97.31%,15.79%
1/1/2014,1/31/2014,"Fairfield County, OH",Ohio,OH,Single Family Residential," $132,000.00 "," $156,950.00 ", 89.00 , 63.00 , 130.00 , 552.00 , 6.20 , 76.00 ,94.80%,12.36%
1/1/2014,1/31/2014,"Madison County, KY",Kentucky,KY,Single Family Residential," $121,500.00 "," $159,900.00 ", 52.00 , 31.00 , 91.00 , 515.00 , 9.90 , 110.00 ,95.08%,17.31%
1/1/2014,1/31/2014,"Rankin County, MS",Mississippi,MS,Single Family Residential," $146,500.00 "," $165,000.00 ", 69.00 , 19.00 , 120.00 , 741.00 , 10.70 , 208.00 ,95.91%,4.35%
1/1/2014,1/31/2014,"Washington County, IL",Illinois,IL,Single Family Residential," $47,000.00 "," $112,200.00 ", 3.00 , 2.00 , 4.00 , 24.00 , 8.00 , 60.00 ,90.37%,0.00%
1/1/2014,1/31/2014,"Walworth County, WI",Wisconsin,WI,Single Family Residential," $159,000.00 "," $175,000.00 ", 62.00 , 24.00 , 103.00 , 778.00 , 12.50 , 133.00 ,93.15%,8.06%
1/1/2014,1/31/2014,"Livingston County, IL",Illinois,IL,Single Family Residential," $83,000.00 "," $84,900.00 ", 19.00 , 4.00 , 28.00 , 201.00 , 10.60 , 220.00 ,89.27%,5.26%
1/1/2014,1/31/2014,"Camden County, NJ",New Jersey,NJ,Single Family Residential," $180,000.00 "," $164,900.00 ", 208.00 , 137.00 , 411.00 ," 2,149.00 ", 10.30 , 84.00 ,95.69%,19.23%
1/1/2014,1/31/2014,"Carroll County, MD",Maryland,MD,Single Family Residential," $302,450.00 "," $291,450.00 ", 70.00 , 63.00 , 137.00 , 556.00 , 7.90 , 91.00 ,96.45%,15.71%
1/1/2014,1/31/2014,"Franklin County, KS",Kansas,KS,Single Family Residential," $77,000.00 "," $129,000.00 ", 13.00 , 7.00 , 30.00 , 159.00 , 12.20 , 115.00 ,95.84%,15.38%
1/1/2014,1/31/2014,"Genesee County, MI",Michigan,MI,Single Family Residential," $60,000.00 "," $79,900.00 ", 320.00 , 221.00 , 410.00 ," 1,689.00 ", 5.30 , 70.00 ,95.22%,20.31%
1/1/2014,1/31/2014,"DeSoto County, MS",Mississippi,MS,Single Family Residential," $149,000.00 "," $169,900.00 ", 133.00 , 77.00 , 221.00 ,, 7.10 ,,96.20%,10.53%
1/1/2014,1/31/2014,"Newport County, RI",Rhode Island,RI,Single Family Residential," $351,250.00 "," $374,500.00 ", 52.00 , 17.00 , 87.00 , 460.00 , 8.80 , 170.00 ,90.19%,7.69%
1/1/2014,1/31/2014,"Owyhee County, ID",Idaho,ID,Single Family Residential," $98,200.00 "," $148,000.00 ", 8.00 , 1.00 , 7.00 , 55.00 , 6.90 , 120.00 ,95.36%,12.50%
1/1/2014,1/31/2014,"Talbot County, MD",Maryland,MD,Single Family Residential," $351,000.00 "," $389,000.00 ", 32.00 , 9.00 , 55.00 , 336.00 , 10.50 , 114.00 ,93.28%,3.13%
1/1/2014,1/31/2014,"Pershing County, NV",Nevada,NV,Single Family Residential," $43,000.00 "," $165,000.00 ", 1.00 , 1.00 , 1.00 , 5.00 , 5.00 , 173.00 ,104.88%,100.00%
1/1/2014,1/31/2014,"Seneca County, NY",New York,NY,Single Family Residential," $69,745.00 "," $163,950.00 ", 16.00 , 4.00 , 14.00 , 123.00 , 7.70 , 171.00 ,90.24%,0.00%
1/1/2014,1/31/2014,"Crow Wing County, MN",Minnesota,MN,Single Family Residential," $111,150.00 "," $169,200.00 ", 43.00 , 27.00 , 82.00 , 521.00 , 12.10 , 74.00 ,94.41%,13.95%
1/1/2014,1/31/2014,"Butler County, MO",Missouri,MO,Single Family Residential," $64,250.50 "," $101,950.00 ", 8.00 , 1.00 , 21.00 , 82.00 , 10.30 , 140.00 ,86.37%,12.50%
1/1/2014,1/31/2014,"Austin County, TX",Texas,TX,Single Family Residential," $140,000.00 "," $192,450.00 ", 11.00 , 12.00 , 26.00 , 125.00 , 11.40 , 119.00 ,92.93%,9.09%
1/1/2014,1/31/2014,"Franklin County, NC",North Carolina,NC,Single Family Residential," $167,500.00 "," $182,500.00 ", 51.00 , 21.00 , 77.00 , 365.00 , 7.20 , 115.00 ,95.88%,17.65%
1/1/2014,1/31/2014,"Hancock County, OH",Ohio,OH,Single Family Residential," $97,000.00 "," $113,000.00 ", 39.00 , 14.00 , 45.00 , 275.00 , 7.10 , 121.00 ,93.44%,15.38%
1/1/2014,1/31/2014,"Clark County, KY",Kentucky,KY,Single Family Residential," $87,000.00 "," $126,900.00 ", 29.00 , 10.00 , 32.00 , 212.00 , 7.30 , 106.00 ,91.28%,6.90%
1/1/2014,1/31/2014,"Union County, AR",Arkansas,AR,Single Family Residential," $130,000.00 "," $177,200.00 ", 9.00 , 7.00 , 6.00 , 16.00 , 1.80 , 89.00 ,96.22%,11.11%
1/1/2014,1/31/2014,"Maries County, MO",Missouri,MO,Single Family Residential," $175,000.00 "," $109,900.00 ", 1.00 , 1.00 , 1.00 , 9.00 , 9.00 , 70.00 ,97.28%,0.00%
1/1/2014,1/31/2014,"Vinton County, OH",Ohio,OH,Single Family Residential," $115,000.00 "," $91,000.00 ", 1.00 ,, 1.00 , 8.00 , 8.00 , 134.00 ,92.00%,0.00%
1/1/2014,1/31/2014,"Mecosta County, MI",Michigan,MI,Single Family Residential," $115,000.00 "," $134,950.00 ", 21.00 , 3.00 , 14.00 , 295.00 , 14.00 , 190.00 ,93.10%,9.52%
1/1/2014,1/31/2014,"Carbon County, UT",Utah,UT,Single Family Residential," $87,000.00 "," $119,700.00 ", 12.00 , 3.00 , 26.00 , 208.00 , 17.30 , 149.00 ,88.52%,0.00%
1/1/2014,1/31/2014,"Lawrence County, AL",Alabama,AL,Single Family Residential," $125,000.00 "," $101,000.00 ", 5.00 , 2.00 , 10.00 , 49.00 , 9.80 , 134.00 ,99.17%,20.00%
1/1/2014,1/31/2014,"Putnam County, OH",Ohio,OH,Single Family Residential," $100,500.00 "," $75,500.00 ", 8.00 , 1.00 , 8.00 , 64.00 , 8.00 , 156.00 ,91.02%,0.00%
1/1/2014,1/31/2014,"Greene County, GA",Georgia,GA,Single Family Residential," $255,007.50 "," $275,500.00 ", 6.00 , 1.00 , 14.00 , 135.00 , 22.50 , 508.00 ,95.40%,0.00%
1/1/2014,1/31/2014,"Boulder County, CO",Colorado,CO,Single Family Residential," $390,000.00 "," $389,000.00 ", 167.00 , 174.00 , 267.00 , 561.00 , 3.40 , 43.00 ,97.53%,13.17%
1/1/2014,1/31/2014,"Socorro County, NM",New Mexico,NM,Single Family Residential," $110,000.00 ",, 2.00 ,,, 1.00 , 0.50 ,,93.76%,0.00%
1/1/2014,1/31/2014,"Davidson County, NC",North Carolina,NC,Single Family Residential," $102,000.00 "," $122,500.00 ", 68.00 , 21.00 , 110.00 , 550.00 , 8.10 , 143.00 ,92.08%,14.71%
1/1/2014,1/31/2014,"Maricopa County, AZ",Arizona,AZ,Single Family Residential," $210,000.00 "," $224,500.00 "," 3,561.00 "," 3,240.00 "," 7,202.00 "," 19,612.00 ", 5.50 , 60.00 ,97.76%,14.41%
1/1/2014,1/31/2014,"Polk County, FL",Florida,FL,Single Family Residential," $119,750.00 "," $135,000.00 ", 478.00 , 295.00 , 873.00 ," 4,075.00 ", 8.50 , 108.00 ,95.98%,19.25%
1/1/2014,1/31/2014,"Hancock County, MS",Mississippi,MS,Single Family Residential," $125,000.00 "," $137,000.00 ", 19.00 , 2.00 , 56.00 , 511.00 , 26.90 , 257.00 ,89.43%,0.00%
1/1/2014,1/31/2014,"Yancey County, NC",North Carolina,NC,Single Family Residential," $180,000.00 "," $190,000.00 ", 9.00 , 2.00 , 7.00 , 79.00 , 8.80 , 119.00 ,95.42%,0.00%
1/1/2014,1/31/2014,"Madison County, IL",Illinois,IL,Single Family Residential," $86,000.00 "," $113,000.00 ", 166.00 ,, 209.00 ," 1,269.00 ", 7.60 , 102.00 ,93.83%,11.45%
1/1/2014,1/31/2014,"Clark County, AR",Arkansas,AR,Single Family Residential," $127,750.00 "," $59,999.00 ", 4.00 ,, 6.00 , 35.00 , 8.80 , 237.00 ,86.52%,0.00%
1/1/2014,1/31/2014,"Montgomery County, TN",Tennessee,TN,Single Family Residential," $135,000.00 "," $153,900.00 ", 223.00 , 154.00 , 372.00 ," 1,626.00 ", 7.30 , 104.00 ,97.29%,11.66%
1/1/2014,1/31/2014,"Kern County, CA",California,CA,Single Family Residential," $180,000.00 "," $179,900.00 ", 496.00 , 394.00 , 668.00 ," 1,325.00 ", 2.70 , 41.00 ,99.74%,10.89%
1/1/2014,1/31/2014,"Bond County, IL",Illinois,IL,Single Family Residential," $67,500.00 "," $129,900.00 ", 7.00 ,, 7.00 , 40.00 , 5.70 , 80.00 ,96.18%,14.29%
1/1/2014,1/31/2014,"York County, PA",Pennsylvania,PA,Single Family Residential," $149,950.00 "," $140,000.00 ", 232.00 , 155.00 , 344.00 ," 1,723.00 ", 7.40 , 92.00 ,96.05%,15.95%
1/1/2014,1/31/2014,"Campbell County, KY",Kentucky,KY,Single Family Residential," $108,000.00 "," $129,800.00 ", 55.00 , 28.00 , 85.00 , 469.00 , 8.50 , 102.00 ,90.46%,5.45%
1/1/2014,1/31/2014,"Sumner County, TN",Tennessee,TN,Single Family Residential," $186,000.00 "," $208,450.00 ", 173.00 , 127.00 , 263.00 ," 1,031.00 ", 6.00 , 89.00 ,95.87%,8.67%
1/1/2014,1/31/2014,"Waldo County, ME",Maine,ME,Single Family Residential," $147,500.00 ",, 12.00 ,,,,,,93.06%,0.00%
1/1/2014,1/31/2014,"Moore County, NC",North Carolina,NC,Single Family Residential," $21,471.00 "," $21,471.00 ", 1.00 , 1.00 , 1.00 ,,, 27.00 ,100.00%,0.00%
1/1/2014,1/31/2014,"Fairbanks North Star Borough, AK",Alaska,AK,Single Family Residential," $194,500.00 "," $237,900.00 ", 23.00 , 6.00 , 24.00 , 138.00 , 6.00 , 123.00 ,98.29%,26.09%
1/1/2014,1/31/2014,"Eaton County, MI",Michigan,MI,Single Family Residential," $87,500.00 "," $122,450.00 ", 68.00 , 27.00 , 85.00 , 527.00 , 7.80 , 123.00 ,95.95%,29.41%
1/1/2014,1/31/2014,"Pushmataha County, OK",Oklahoma,OK,Single Family Residential," $64,000.00 ",, 1.00 ,,, 4.00 , 4.00 , 184.00 ,92.75%,0.00%
1/1/2014,1/31/2014,"Lake County, IL",Illinois,IL,Single Family Residential," $192,250.00 "," $237,995.00 ", 450.00 , 304.00 , 655.00 ," 2,489.00 ", 5.50 , 56.00 ,96.91%,18.44%
1/1/2014,1/31/2014,"Gallatin County, KY",Kentucky,KY,Single Family Residential," $30,750.00 "," $70,500.00 ", 12.00 , 8.00 , 4.00 , 62.00 , 5.20 , 83.00 ,92.30%,25.00%
1/1/2014,1/31/2014,"Darke County, OH",Ohio,OH,Single Family Residential," $95,000.00 "," $97,400.00 ", 9.00 , 2.00 , 11.00 , 99.00 , 11.00 , 232.00 ,90.58%,22.22%
1/1/2014,1/31/2014,"Bates County, MO",Missouri,MO,Single Family Residential," $110,000.00 "," $49,450.00 ", 5.00 ,, 12.00 ,, 12.80 , 199.00 ,,
1/1/2014,1/31/2014,"Cherokee County, OK",Oklahoma,OK,Single Family Residential," $92,000.00 "," $119,500.00 ", 15.00 , 8.00 , 45.00 , 293.00 , 19.50 , 124.00 ,93.40%,6.67%
1/1/2014,1/31/2014,"Leavenworth County, KS",Kansas,KS,Single Family Residential," $115,000.00 "," $161,749.50 ", 37.00 ,, 88.00 ,, 12.10 , 113.00 ,,
1/1/2014,1/31/2014,"Millard County, UT",Utah,UT,Single Family Residential," $97,500.00 "," $87,000.00 ", 5.00 , 3.00 , 8.00 , 53.00 , 10.60 , 86.00 ,92.82%,0.00%
1/1/2014,1/31/2014,"Alexandria, VA",Virginia,VA,Single Family Residential," $670,000.00 "," $514,950.00 ", 14.00 , 23.00 , 37.00 , 64.00 , 4.60 , 47.00 ,98.31%,14.29%
1/1/2014,1/31/2014,"Spencer County, KY",Kentucky,KY,Single Family Residential," $148,000.00 "," $195,000.00 ", 11.00 , 2.00 , 12.00 , 115.00 , 10.50 , 157.00 ,92.98%,18.18%
1/1/2014,1/31/2014,"Randolph County, AL",Alabama,AL,Single Family Residential," $395,000.00 "," $409,000.00 ", 1.00 ,, 4.00 , 34.00 , 34.00 , 145.00 ,99.00%,0.00%
1/1/2014,1/31/2014,"Dougherty County, GA",Georgia,GA,Single Family Residential," $56,000.00 "," $310,000.00 ", 1.00 ,, 1.00 , 19.00 , 19.00 , 163.00 ,70.09%,0.00%
1/1/2014,1/31/2014,"Van Wert County, OH",Ohio,OH,Single Family Residential," $83,000.00 "," $65,950.00 ", 5.00 , 3.00 , 4.00 , 24.00 , 4.80 , 84.00 ,96.13%,20.00%
1/1/2014,1/31/2014,"Florence County, WI",Wisconsin,WI,Single Family Residential," $108,000.00 "," $49,900.00 ", 1.00 ,, 1.00 , 8.00 , 8.00 , 200.00 ,90.08%,0.00%
1/1/2014,1/31/2014,"Tipton County, TN",Tennessee,TN,Single Family Residential," $123,750.00 "," $121,700.00 ", 24.00 , 26.00 , 46.00 ,, 5.30 ,,98.18%,25.00%
1/1/2014,1/31/2014,"Garrett County, MD",Maryland,MD,Single Family Residential," $266,500.00 "," $277,450.00 ", 22.00 , 13.00 , 30.00 , 300.00 , 13.60 , 159.00 ,93.81%,0.00%
1/1/2014,1/31/2014,"Snohomish County, WA",Washington,WA,Single Family Residential," $293,000.00 "," $300,000.00 ", 452.00 , 471.00 , 722.00 ," 1,822.00 ", 4.00 , 50.00 ,99.59%,30.53%
1/1/2014,1/31/2014,"Iberville Parish, LA",Louisiana,LA,Single Family Residential," $188,900.00 "," $195,000.00 ", 5.00 , 2.00 , 17.00 , 49.00 , 9.80 , 109.00 ,99.69%,20.00%
1/1/2014,1/31/2014,"Aitkin County, MN",Minnesota,MN,Single Family Residential," $145,450.00 "," $199,900.00 ", 10.00 , 4.00 , 21.00 , 228.00 , 22.80 , 127.00 ,92.13%,0.00%
1/1/2014,1/31/2014,"Rowan County, NC",North Carolina,NC,Single Family Residential," $94,000.00 "," $99,900.00 ", 55.00 ,, 127.00 , 762.00 , 13.90 , 142.00 ,92.22%,12.73%
1/1/2014,1/31/2014,"Madison County, AR",Arkansas,AR,Single Family Residential," $93,550.00 "," $150,950.00 ", 6.00 , 2.00 , 10.00 , 46.00 , 7.70 , 195.00 ,93.97%,16.67%
1/1/2014,1/31/2014,"Fayette County, TN",Tennessee,TN,Single Family Residential," $178,000.00 "," $169,900.00 ", 22.00 , 13.00 , 38.00 ,, 7.00 ,,93.26%,13.64%
1/1/2014,1/31/2014,"Kittitas County, WA",Washington,WA,Single Family Residential," $216,000.00 "," $213,500.00 ", 35.00 , 26.00 , 45.00 , 243.00 , 6.90 , 133.00 ,96.92%,8.57%
1/1/2014,1/31/2014,"McClain County, OK",Oklahoma,OK,Single Family Residential," $127,500.00 "," $199,500.00 ", 22.00 , 4.00 ,,, 6.50 ,,97.06%,13.64%
1/1/2014,1/31/2014,"Renville County, MN",Minnesota,MN,Single Family Residential," $76,500.00 "," $49,000.00 ", 6.00 ,, 5.00 , 98.00 , 16.30 , 146.00 ,92.41%,0.00%
1/1/2014,1/31/2014,"Ottawa County, MI",Michigan,MI,Single Family Residential," $141,000.00 "," $169,900.00 ", 155.00 , 62.00 , 113.00 , 768.00 , 5.00 , 127.00 ,95.92%,19.35%
1/1/2014,1/31/2014,"Montgomery County, IN",Indiana,IN,Single Family Residential," $79,900.00 "," $89,900.00 ", 23.00 , 7.00 , 24.00 , 232.00 , 10.10 , 147.00 ,96.00%,8.70%
1/1/2014,1/31/2014,"Clear Creek County, CO",Colorado,CO,Single Family Residential," $179,500.00 "," $172,450.00 ", 11.00 , 4.00 , 11.00 , 66.00 , 6.00 , 113.00 ,95.81%,0.00%
1/1/2014,1/31/2014,"Oakland County, MI",Michigan,MI,Single Family Residential," $143,500.00 "," $149,999.50 "," 1,075.00 ", 800.00 ," 1,176.00 "," 3,692.00 ", 3.40 , 44.00 ,97.14%,20.28%
1/1/2014,1/31/2014,"Kenton County, KY",Kentucky,KY,Single Family Residential," $84,500.00 "," $116,250.00 ", 156.00 , 78.00 , 195.00 ," 1,006.00 ", 6.40 , 110.00 ,95.51%,16.67%
1/1/2014,1/31/2014,"Fayette County, IN",Indiana,IN,Single Family Residential," $73,750.00 "," $47,900.00 ", 4.00 , 2.00 , 4.00 , 27.00 , 6.80 , 74.00 ,94.48%,25.00%
1/1/2014,1/31/2014,"Allegany County, MD",Maryland,MD,Single Family Residential," $90,000.00 "," $79,900.00 ", 25.00 , 18.00 , 59.00 , 416.00 , 16.60 , 147.00 ,92.92%,16.00%
1/1/2014,1/31/2014,"Portage County, OH",Ohio,OH,Single Family Residential," $105,000.00 "," $124,900.00 ", 75.00 , 42.00 , 107.00 , 587.00 , 7.80 , 157.00 ,94.31%,13.33%
1/1/2014,1/31/2014,"McIntosh County, OK",Oklahoma,OK,Single Family Residential," $90,000.00 "," $99,450.00 ", 10.00 ,, 14.00 , 51.00 , 5.10 , 175.00 ,90.12%,0.00%
1/1/2014,1/31/2014,"Spartanburg County, SC",South Carolina,SC,Single Family Residential," $139,500.00 "," $152,900.00 ", 115.00 , 53.00 , 195.00 , 946.00 , 8.20 , 124.00 ,94.84%,9.57%
1/1/2014,1/31/2014,"Fauquier County, VA",Virginia,VA,Single Family Residential," $300,000.00 "," $369,900.00 ", 49.00 , 52.00 , 90.00 , 323.00 , 6.60 , 80.00 ,97.78%,18.37%
1/1/2014,1/31/2014,"Grayson County, TX",Texas,TX,Single Family Residential," $82,523.00 "," $114,450.00 ", 80.00 , 49.00 , 181.00 , 698.00 , 8.70 , 87.00 ,93.44%,8.75%
1/1/2014,1/31/2014,"Gladwin County, MI",Michigan,MI,Single Family Residential," $28,500.00 "," $29,900.00 ", 3.00 , 1.00 , 1.00 , 3.00 , 1.00 , 133.00 ,84.85%,0.00%
1/1/2014,1/31/2014,"Hunt County, TX",Texas,TX,Single Family Residential," $105,000.00 "," $119,900.00 ", 53.00 , 35.00 , 118.00 , 390.00 , 7.40 , 74.00 ,95.71%,13.21%
1/1/2014,1/31/2014,"Rabun County, GA",Georgia,GA,Single Family Residential," $507,500.00 "," $165,000.00 ", 8.00 , 2.00 , 19.00 , 203.00 , 25.40 , 175.00 ,88.80%,12.50%
1/1/2014,1/31/2014,"Shelby County, AL",Alabama,AL,Single Family Residential," $185,250.00 "," $194,500.00 ", 141.00 , 48.00 , 238.00 ," 1,030.00 ", 7.30 , 127.00 ,96.89%,19.15%
1/1/2014,1/31/2014,"Hardy County, WV",West Virginia,WV,Single Family Residential," $76,000.00 "," $129,900.00 ", 7.00 , 2.00 , 13.00 , 135.00 , 19.30 , 137.00 ,87.61%,28.57%
1/1/2014,1/31/2014,"Rappahannock County, VA",Virginia,VA,Single Family Residential," $213,000.00 "," $299,875.00 ", 10.00 , 2.00 , 10.00 , 68.00 , 6.80 , 209.00 ,91.80%,0.00%
1/1/2014,1/31/2014,"Weld County, CO",Colorado,CO,Single Family Residential," $211,000.00 "," $219,900.00 ", 293.00 , 275.00 , 349.00 , 754.00 , 2.60 , 53.00 ,98.40%,19.80%
1/1/2014,1/31/2014,"Monroe County, GA",Georgia,GA,Single Family Residential," $128,000.00 "," $171,900.00 ", 3.00 , 2.00 , 7.00 , 45.00 , 15.00 ,,96.44%,0.00%
1/1/2014,1/31/2014,"Collin County, TX",Texas,TX,Single Family Residential," $226,143.50 "," $262,250.00 ", 702.00 , 690.00 ," 1,141.00 "," 2,220.00 ", 3.20 , 45.00 ,97.70%,18.09%
1/1/2014,1/31/2014,"Clallam County, WA",Washington,WA,Single Family Residential," $165,000.00 "," $215,000.00 ", 38.00 , 16.00 , 61.00 , 306.00 , 8.10 , 172.00 ,94.91%,10.53%
1/1/2014,1/31/2014,"Madison County, MO",Missouri,MO,Single Family Residential," $37,700.00 "," $36,000.00 ", 4.00 , 3.00 , 7.00 , 16.00 , 4.00 , 32.00 ,95.35%,0.00%
1/1/2014,1/31/2014,"Butts County, GA",Georgia,GA,Single Family Residential," $69,000.00 "," $97,450.00 ", 15.00 , 13.00 , 27.00 , 109.00 , 7.30 , 69.00 ,91.95%,20.00%
1/1/2014,1/31/2014,"Curry County, OR",Oregon,OR,Single Family Residential," $215,000.00 "," $283,950.00 ", 18.00 , 4.00 , 15.00 , 131.00 , 7.30 , 215.00 ,90.02%,0.00%
1/1/2014,1/31/2014,"Nevada County, CA",California,CA,Single Family Residential," $307,000.00 "," $450,000.00 ", 103.00 , 53.00 , 72.00 , 270.00 , 2.60 , 90.00 ,97.16%,17.48%
1/1/2014,1/31/2014,"Crawford County, MO",Missouri,MO,Single Family Residential," $47,750.00 "," $59,900.00 ", 8.00 , 3.00 , 15.00 , 74.00 , 9.30 , 162.00 ,81.82%,0.00%
1/1/2014,1/31/2014,"Grant County, WI",Wisconsin,WI,Single Family Residential," $134,750.00 "," $101,250.00 ", 16.00 , 5.00 , 31.00 , 211.00 , 13.20 , 210.00 ,92.79%,0.00%
1/1/2014,1/31/2014,"Umatilla County, OR",Oregon,OR,Single Family Residential," $132,000.00 "," $156,950.00 ", 23.00 , 10.00 , 42.00 , 178.00 , 7.70 , 153.00 ,94.73%,0.00%
1/1/2014,1/31/2014,"Franklin County, IN",Indiana,IN,Single Family Residential," $167,000.00 "," $189,450.00 ", 3.00 , 1.00 , 6.00 , 49.00 , 16.30 , 226.00 ,88.42%,0.00%
1/1/2014,1/31/2014,"Greene County, AR",Arkansas,AR,Single Family Residential," $96,000.00 "," $99,700.00 ", 22.00 , 13.00 , 39.00 , 145.00 , 6.60 , 79.00 ,93.02%,4.55%
1/1/2014,1/31/2014,"Grant County, WA",Washington,WA,Single Family Residential," $154,000.00 "," $149,999.00 ", 45.00 , 28.00 , 77.00 , 385.00 , 8.60 , 75.00 ,98.00%,13.33%
1/1/2014,1/31/2014,"Dallas County, AR",Arkansas,AR,Single Family Residential," $9,000.00 ",, 1.00 ,,,,, 102.00 ,72.58%,0.00%
1/1/2014,1/31/2014,"Douglas County, OR",Oregon,OR,Single Family Residential," $185,000.00 "," $185,000.00 ", 63.00 , 25.00 , 64.00 , 385.00 , 6.10 , 183.00 ,95.66%,17.46%
1/1/2014,1/31/2014,"Gordon County, GA",Georgia,GA,Single Family Residential," $108,900.00 "," $112,900.00 ", 26.00 , 11.00 , 67.00 , 254.00 , 9.80 , 84.00 ,96.87%,19.23%
1/1/2014,1/31/2014,"Juab County, UT",Utah,UT,Single Family Residential," $127,350.00 "," $198,000.00 ", 6.00 , 2.00 , 15.00 , 64.00 , 10.70 , 132.00 ,96.41%,16.67%
